,startdate,starthour,demand,startdate,starthour,bicycle,moped,scooter,td_mean,td_median,distance_mean,distance_median
10523,7/23/2019,16,858,7/23/2019,16,74,0,784,572.7540793,390.5,1.091721678,0.767082746
10524,7/23/2019,17,1155,7/23/2019,17,94,0,1061,566.3593074,384,1.13169987,0.754344637
10525,7/23/2019,18,1114,7/23/2019,18,60,0,1054,608.518851,414.5,1.010578263,0.728247046
10526,7/23/2019,19,1009,7/23/2019,19,68,0,941,599.3032706,406,1.027239906,0.739431728
10527,7/23/2019,20,927,7/23/2019,20,50,0,877,752.785329,451,1.145010832,0.779820856
10528,7/23/2019,21,831,7/23/2019,21,33,0,798,722.5679904,461,1.210487926,0.764286576
10529,7/23/2019,22,571,7/23/2019,22,30,0,541,853.3992995,461,1.379995789,0.813374901
10530,7/23/2019,23,399,7/23/2019,23,19,0,380,610.3082707,378,1.116199143,0.689722032
10531,7/24/2019,0,302,7/24/2019,0,19,0,283,672.1490066,361.5,0.962576002,0.599623208
10532,7/24/2019,1,122,7/24/2019,1,4,0,118,528.1557377,413.5,1.427529027,0.661138957
10533,7/24/2019,2,106,7/24/2019,2,6,0,100,576.9528302,348.5,1.120865715,0.569176019
10534,7/24/2019,3,39,7/24/2019,3,1,0,38,1243.333333,375,1.144374559,0.82828781
10535,7/24/2019,4,18,7/24/2019,4,0,0,18,792.1111111,566.5,2.112938245,1.553428
10536,7/24/2019,5,37,7/24/2019,5,6,0,31,366.1891892,257,0.86331971,0.699663971
10537,7/24/2019,6,132,7/24/2019,6,11,0,121,317.3863636,237.5,0.70583061,0.495543532
10538,7/24/2019,7,380,7/24/2019,7,34,0,346,426.3263158,326.5,1.022394361,0.821452726
10539,7/24/2019,8,807,7/24/2019,8,62,0,745,406.9851301,330,0.883217178,0.679780093
10540,7/24/2019,9,546,7/24/2019,9,45,0,501,552.7490842,304.5,1.014535291,0.67853735
10541,7/24/2019,10,375,7/24/2019,10,25,0,350,554.4986667,304,0.97486679,0.639390965
10542,7/24/2019,11,539,7/24/2019,11,33,0,506,603.8738404,332,0.982902026,0.659896214
10543,7/24/2019,12,792,7/24/2019,12,61,0,731,571.0151515,333.5,0.931032165,0.649954275
10544,7/24/2019,13,686,7/24/2019,13,52,0,634,588.3163265,339,0.938272324,0.665488555
10545,7/24/2019,14,617,7/24/2019,14,53,0,564,704.7341977,357,1.08932716,0.653061131
10546,7/24/2019,15,719,7/24/2019,15,57,0,662,597.0194715,360,1.024697283,0.710227282
10547,7/24/2019,16,869,7/24/2019,16,55,0,814,561.8561565,425,1.062445361,0.811510787
10548,7/24/2019,17,1087,7/24/2019,17,112,0,975,580.2023919,430,1.145345466,0.839472491
10549,7/24/2019,18,1159,7/24/2019,18,87,0,1072,580.2269198,403,0.979550683,0.73508213
10550,7/24/2019,19,962,7/24/2019,19,78,0,884,654.1361746,442.5,1.404105137,0.781374284
10551,7/24/2019,20,966,7/24/2019,20,50,0,916,692.8902692,414,1.067034577,0.727936361
10552,7/24/2019,21,796,7/24/2019,21,38,0,758,618.8856784,427.5,1.035662641,0.70960591
10553,7/24/2019,22,595,7/24/2019,22,29,0,566,675.2033613,452,1.085117758,0.71954785
10554,7/24/2019,23,424,7/24/2019,23,23,0,401,693.2240566,421.5,1.27687092,0.802500905
10555,7/25/2019,0,247,7/25/2019,0,15,0,232,703.951417,417,1.193817594,0.769878917
10556,7/25/2019,1,160,7/25/2019,1,10,0,150,614.48125,364.5,0.924837243,0.594652238
10557,7/25/2019,2,111,7/25/2019,2,12,0,99,712.5945946,382,0.932073594,0.57476836
10558,7/25/2019,3,35,7/25/2019,3,3,0,32,576.0857143,369,1.341682449,0.739431728
10559,7/25/2019,4,18,7/25/2019,4,0,0,18,518.4444444,437,1.426702796,0.867434195
10560,7/25/2019,5,44,7/25/2019,5,5,0,39,420.7045455,300,1.125289121,0.744713383
10561,7/25/2019,6,123,7/25/2019,6,12,0,111,418.7317073,291,2.788607858,0.696557115
10562,7/25/2019,7,363,7/25/2019,7,36,0,327,506.9669421,343,1.042042926,0.819588613
10563,7/25/2019,8,686,7/25/2019,8,46,0,640,437.1588921,338,1.029767874,0.763354519
10564,7/25/2019,9,570,7/25/2019,9,46,0,524,474.5719298,316.5,0.896332316,0.620749829
10565,7/25/2019,10,416,7/25/2019,10,25,0,391,499.2764423,317.5,1.002778103,0.679780093
10566,7/25/2019,11,543,7/25/2019,11,39,0,504,567.8232044,360,0.983806836,0.680401464
10567,7/25/2019,12,789,7/25/2019,12,62,0,727,501.7224335,341,0.994309689,0.669838154
10568,7/25/2019,13,867,7/25/2019,13,46,0,821,733.9457901,414,1.155350518,0.784791826
10569,7/25/2019,14,757,7/25/2019,14,51,0,706,640.9365918,360,1.044676021,0.739431728
10570,7/25/2019,15,812,7/25/2019,15,48,0,764,625.864532,393,0.979091998,0.693450259
10571,7/25/2019,16,1020,7/25/2019,16,68,0,952,643.6813725,387,1.239603866,0.729489789
10572,7/25/2019,17,1235,7/25/2019,17,82,0,1153,692.0558704,416,1.170611015,0.789762795
10573,7/25/2019,18,1119,7/25/2019,18,81,0,1038,634.1894549,407,1.150378542,0.799704734
10574,7/25/2019,19,1254,7/25/2019,19,65,0,1189,653.7464115,428,1.114447086,0.690343403
10575,7/25/2019,20,1244,7/25/2019,20,41,0,1203,687.0265273,413.5,1.00600247,0.70680974
10576,7/25/2019,21,1039,7/25/2019,21,50,0,989,689.6621752,420,1.213912929,0.699663971
10577,7/25/2019,22,904,7/25/2019,22,39,0,865,733.0243363,442,1.137201402,0.78168497
10578,7/25/2019,23,850,7/25/2019,23,35,0,815,665.9541176,434,1.113225249,0.710537967
10579,7/26/2019,0,452,7/26/2019,0,20,0,432,642.2699115,396,2.575983666,0.649954275
10580,7/26/2019,1,418,7/26/2019,1,8,0,410,776.3684211,365.5,0.814402096,0.56979739
10581,7/26/2019,2,250,7/26/2019,2,9,0,241,718.324,448.5,1.050313681,0.65243976
10582,7/26/2019,3,91,7/26/2019,3,5,0,86,639.3406593,435,0.985815651,0.564826421
10583,7/26/2019,4,35,7/26/2019,4,4,0,31,810.3142857,562,1.501019778,1.44965901
10584,7/26/2019,5,54,7/26/2019,5,3,0,51,456.8703704,263,0.92521021,0.709295225
10585,7/26/2019,6,96,7/26/2019,6,7,0,89,296.3958333,220.5,0.779419554,0.492436676
10586,7/26/2019,7,314,7/26/2019,7,27,0,287,492.1273885,335.5,1.039156261,0.83885112
10587,7/26/2019,8,610,7/26/2019,8,64,0,546,454.2934426,345.5,1.21423063,0.799704734
10588,7/26/2019,9,606,7/26/2019,9,56,0,550,500.6237624,320,0.90478004,0.665799241
10589,7/26/2019,10,584,7/26/2019,10,39,0,545,582.8493151,354,1.107344126,0.71457688
10590,7/26/2019,11,847,7/26/2019,11,52,0,795,619.4639906,391,1.128173142,0.71954785
10591,7/26/2019,12,1004,7/26/2019,12,54,0,950,569.0049801,354.5,1.01278802,0.706499054
10592,7/26/2019,13,1020,7/26/2019,13,71,0,949,651.9333333,413,1.255124135,0.729179103
10593,7/26/2019,14,994,7/26/2019,14,61,0,933,683.8762575,437,1.128660148,0.727936361
10594,7/26/2019,15,1125,7/26/2019,15,67,0,1058,729.8986667,441,1.159802877,0.769878917
10595,7/26/2019,16,1253,7/26/2019,16,92,0,1161,643.5115722,459,1.203075312,0.829530552
10596,7/26/2019,17,1383,7/26/2019,17,118,0,1265,636.0253073,417,1.054203641,0.756830122
10597,7/26/2019,18,1365,7/26/2019,18,74,0,1291,613.359707,434,1.297797254,0.799704734
10598,7/26/2019,19,1389,7/26/2019,19,85,0,1304,611.9431246,444,0.963621025,0.705256312
10599,7/26/2019,20,1610,7/26/2019,20,78,0,1532,696.9223602,441.5,1.052875676,0.705877683
10600,7/26/2019,21,1363,7/26/2019,21,47,0,1316,679.8833456,445,1.025735233,0.699663971
10601,7/26/2019,22,1368,7/26/2019,22,29,0,1339,724.3355263,472.5,1.127199606,0.724208134
10602,7/26/2019,23,1413,7/26/2019,23,57,0,1356,714.9872611,463,1.094149811,0.729489789
10603,7/27/2019,0,970,7/27/2019,0,45,0,925,647.4082474,439,0.829797037,0.57756453
10604,7/27/2019,1,699,7/27/2019,1,31,0,668,757.1988555,407,0.810232487,0.539350202
10605,7/27/2019,2,670,7/27/2019,2,35,0,635,735.5089552,528.5,0.96095427,0.688789975
10606,7/27/2019,3,162,7/27/2019,3,7,0,155,860.345679,486,1.109527319,0.795355136
10607,7/27/2019,4,96,7/27/2019,4,7,0,89,834.0520833,515.5,1.25797894,0.840093862
10608,7/27/2019,5,43,7/27/2019,5,4,0,39,397.9767442,330,0.983486105,0.839472491
10609,7/27/2019,6,52,7/27/2019,6,3,0,49,486.7692308,295,1.01858274,0.637216166
10610,7/27/2019,7,115,7/27/2019,7,9,0,106,453.7826087,317,0.826472325,0.649954275
10611,7/27/2019,8,213,7/27/2019,8,20,0,193,728.7089202,390,133.4933436,0.726382933
10612,7/27/2019,9,497,7/27/2019,9,32,0,465,639.5613682,400,1.024368556,0.717683736
10613,7/27/2019,10,710,7/27/2019,10,60,0,650,697.156338,469.5,1.150158966,0.827666438
10614,7/27/2019,11,1047,7/27/2019,11,74,0,973,784.4374403,472,1.125119859,0.754966008
10615,7/27/2019,12,1325,7/27/2019,12,88,0,1237,748.9592453,500,1.099771218,0.76117972
10616,7/27/2019,13,1514,7/27/2019,13,77,0,1437,806.6347424,524.5,1.161873852,0.814928329
10617,7/27/2019,14,1594,7/27/2019,14,93,0,1501,813.3538269,554,1.197054075,0.784791826
10618,7/27/2019,15,1672,7/27/2019,15,91,0,1581,806.8002392,512,1.146244791,0.743159955
10619,7/27/2019,16,1629,7/27/2019,16,97,0,1532,758.9742173,477,1.153602525,0.766772061
10620,7/27/2019,17,1508,7/27/2019,17,84,0,1424,771.5318302,516,10.50621718,0.779820856
10621,7/27/2019,18,1604,7/27/2019,18,69,0,1535,739.0193267,524,1.156687912,0.772675087
10622,7/27/2019,19,1662,7/27/2019,19,64,0,1598,757.1853189,496,1.147099838,0.76397589
10623,7/27/2019,20,1841,7/27/2019,20,59,0,1782,732.6561651,470,1.03747018,0.711470024
10624,7/27/2019,21,1683,7/27/2019,21,44,0,1639,707.1806298,488,1.072112318,0.669838154
10625,7/27/2019,22,1544,7/27/2019,22,34,0,1510,748.5084197,473,1.061064166,0.667663354
10626,7/27/2019,23,1644,7/27/2019,23,50,0,1594,719.8485401,463,1.08679108,0.634419995
10627,7/28/2019,0,971,7/28/2019,0,37,0,934,640.6426365,472,0.847468406,0.552398997
10628,7/28/2019,1,762,7/28/2019,1,35,0,727,643.9947507,441,0.744739478,0.54649597
10629,7/28/2019,2,861,7/28/2019,2,53,0,808,748.3101045,484,0.884981256,0.612672003
10630,7/28/2019,3,217,7/28/2019,3,11,0,206,844.6175115,466,0.904401486,0.641255078
10631,7/28/2019,4,86,7/28/2019,4,5,0,81,793.4186047,565.5,1.572517101,1.03800059
10632,7/28/2019,5,45,7/28/2019,5,2,0,43,633.5333333,399,1.450114682,1.055088298
10633,7/28/2019,6,25,7/28/2019,6,2,0,23,418.68,301,1.044152164,0.829530552
10634,7/28/2019,7,61,7/28/2019,7,3,0,58,375.4918033,286,0.849852446,0.655546616
10635,7/28/2019,8,155,7/28/2019,8,14,0,141,585.8258065,360,92.04955274,0.685372434
10636,7/28/2019,9,284,7/28/2019,9,20,0,264,595.528169,414.5,1.069751783,0.789762795
10637,7/28/2019,10,562,7/28/2019,10,35,0,527,711.9145907,464.5,1.151243832,0.830462609
10638,7/28/2019,11,827,7/28/2019,11,39,0,788,761.0338573,463,5.089536542,0.708984539
10639,7/28/2019,12,1119,7/28/2019,12,61,0,1058,714.4012511,501,1.016216226,0.681022835
10640,7/28/2019,13,1154,7/28/2019,13,64,0,1090,850.8942808,518.5,1.144587827,0.790073481
10641,7/28/2019,14,1148,7/28/2019,14,64,0,1084,805.2952962,519.5,1.193796969,0.795355136
10642,7/28/2019,15,1088,7/28/2019,15,73,0,1015,787.9209559,505,27.06193908,0.791316223
10643,7/28/2019,16,953,7/28/2019,16,63,0,890,735.6694648,433,1.013890018,0.675430494
10644,7/28/2019,17,929,7/28/2019,17,54,0,875,704.98493,445,1.108168381,0.70960591
10645,7/28/2019,18,906,7/28/2019,18,68,0,838,710.8024283,424,1.117034068,0.669838154
10646,7/28/2019,19,1009,7/28/2019,19,45,0,964,640.2527255,443,15.12144812,0.729489789
10647,7/28/2019,20,980,7/28/2019,20,47,0,933,752.6867347,459.5,15.5416553,0.69407163
10648,7/28/2019,21,796,7/28/2019,21,27,0,769,750.1080402,462,1.123145618,0.774849886
10649,7/28/2019,22,518,7/28/2019,22,25,0,493,758.003861,500.5,1.175096908,0.782617026
10650,7/28/2019,23,404,7/28/2019,23,15,0,389,626.2351485,416.5,1.036281052,0.717994422
10651,7/29/2019,0,198,7/29/2019,0,9,0,189,584.9191919,388,0.842400468,0.578496587
10652,7/29/2019,1,135,7/29/2019,1,6,0,129,607.6148148,397,0.874826211,0.63193451
10653,7/29/2019,2,123,7/29/2019,2,11,0,112,1278.056911,648,1.336190566,0.919629376
10654,7/29/2019,3,48,7/29/2019,3,2,0,46,722.9583333,400.5,1.115646099,0.605526234
10655,7/29/2019,4,21,7/29/2019,4,4,0,17,733.7142857,554,1.190488041,0.919629376
10656,7/29/2019,5,42,7/29/2019,5,2,0,40,639.7857143,288,0.803832415,0.660517586
10657,7/29/2019,6,109,7/29/2019,6,8,0,101,346.4678899,247,0.84993319,0.591545382
10658,7/29/2019,7,305,7/29/2019,7,23,0,282,418.1770492,308,0.946303517,0.717062365
10659,7/29/2019,8,690,7/29/2019,8,46,0,644,428.5,321,0.848051916,0.658964158
10660,7/29/2019,9,478,7/29/2019,9,40,0,438,485.6297071,320.5,0.911264264,0.662692385
10661,7/29/2019,10,419,7/29/2019,10,30,0,389,527.7446301,297,0.888279049,0.579117958
10662,7/29/2019,11,494,7/29/2019,11,33,0,461,564.7874494,371,1.032508876,0.695003687
10663,7/29/2019,12,726,7/29/2019,12,58,0,668,556.8842975,323,0.943051476,0.642808506
10664,7/29/2019,13,648,7/29/2019,13,44,0,604,647.1558642,365.5,0.932744336,0.659896214
10665,7/29/2019,14,629,7/29/2019,14,28,0,601,610.6073132,376,0.925293831,0.690343403
10666,7/29/2019,15,658,7/29/2019,15,42,0,616,598.0729483,379,1.038231007,0.648711533
10667,7/29/2019,16,741,7/29/2019,16,57,0,684,540.5802969,389,0.966739543,0.708363168
10668,7/29/2019,17,969,7/29/2019,17,95,0,874,541.1558308,384,1.129495094,0.757451493
10669,7/29/2019,18,966,7/29/2019,18,71,0,895,573.6376812,390.5,0.970725257,0.691896831
10670,7/29/2019,19,835,7/29/2019,19,53,0,782,614.0826347,392,1.054583015,0.639390965
10671,7/29/2019,20,804,7/29/2019,20,49,0,755,722.7151741,429,1.107773465,0.699663971
10672,7/29/2019,21,582,7/29/2019,21,31,0,551,629.024055,407.5,1.074700993,0.729489789
10673,7/29/2019,22,469,7/29/2019,22,24,0,445,887.6353945,499,3.253919592,0.70960591
10674,7/29/2019,23,305,7/29/2019,23,10,0,295,778.9213115,411,1.081619829,0.700906714
10675,7/30/2019,0,172,7/30/2019,0,3,0,169,834.7383721,354.5,0.867607601,0.497407646
10676,7/30/2019,1,108,7/30/2019,1,9,0,99,526.0555556,408.5,0.896115079,0.61857503
10677,7/30/2019,2,74,7/30/2019,2,7,0,67,617.2027027,508.5,0.914263752,0.661138957
10678,7/30/2019,3,35,7/30/2019,3,1,0,34,588.4571429,378,0.841975729,0.602730064
10679,7/30/2019,4,36,7/30/2019,4,0,0,36,456.0277778,399,1.028231254,0.97368867
10680,7/30/2019,5,47,7/30/2019,5,3,0,44,506.4893617,272,0.962583313,0.659896214
10681,7/30/2019,6,111,7/30/2019,6,13,0,98,547.4234234,242,0.719866932,0.64187645
10682,7/30/2019,7,354,7/30/2019,7,34,0,320,433.7118644,305,0.908490332,0.696557115
10683,7/30/2019,8,763,7/30/2019,8,64,0,699,475.2699869,326,0.873218729,0.689722032
10684,7/30/2019,9,527,7/30/2019,9,55,0,472,494.455408,307,0.909653244,0.639390965
10685,7/30/2019,10,424,7/30/2019,10,37,0,387,463.5801887,294.5,0.978473522,0.568243962
10686,7/30/2019,11,512,7/30/2019,11,33,0,479,524.9003906,328,0.93426558,0.638148222
10687,7/30/2019,12,730,7/30/2019,12,34,0,696,498.7356164,316,0.806907533,0.585642356
10688,7/30/2019,13,674,7/30/2019,13,42,0,632,578.1765579,336.5,0.858599477,0.580982072
10689,7/30/2019,14,545,7/30/2019,14,50,0,495,706.987156,355,0.935953767,0.635041366
10690,7/30/2019,15,591,7/30/2019,15,42,0,549,612.285956,355,0.875614006,0.614536117
10691,7/30/2019,16,778,7/30/2019,16,63,0,715,614.3817481,356.5,0.976065535,0.662692385
10692,7/30/2019,17,1073,7/30/2019,17,96,0,977,572.3140727,386,0.980644785,0.729489789
10693,7/30/2019,18,921,7/30/2019,18,91,0,830,539.2323561,379,1.03571447,0.71954785
10694,7/30/2019,19,851,7/30/2019,19,57,0,794,613.6392479,415,1.035089053,0.729489789
10695,7/30/2019,20,734,7/30/2019,20,58,0,676,615.1730245,410,1.014857475,0.671391582
10696,7/30/2019,21,690,7/30/2019,21,36,0,654,615.1347826,423.5,0.937709477,0.688789975
10697,7/30/2019,22,498,7/30/2019,22,28,0,470,608.0582329,403,0.999354545,0.679780093
10698,7/30/2019,23,376,7/30/2019,23,16,0,360,586.4361702,359.5,1.116564384,0.596827038
10699,7/31/2019,0,216,7/31/2019,0,10,0,206,579.8194444,408.5,0.942312302,0.632555882
10700,7/31/2019,1,147,7/31/2019,1,10,0,137,653.3809524,349,1.0125603,0.56979739
10701,7/31/2019,2,84,7/31/2019,2,4,0,80,551.7738095,399,1.054748023,0.614536117
10702,7/31/2019,3,23,7/31/2019,3,1,0,22,654.7826087,422,1.588900191,0.819588613
10703,7/31/2019,4,22,7/31/2019,4,0,0,22,831.8636364,286,0.963407801,0.501446558
10704,7/31/2019,5,36,7/31/2019,5,5,0,31,366.9722222,280,0.791471566,0.643119192
10705,7/31/2019,6,109,7/31/2019,6,8,0,101,283.3761468,240,0.865632789,0.549913512
10706,7/31/2019,7,336,7/31/2019,7,28,0,308,553.0744048,345.5,1.026544058,0.86494871
10707,7/31/2019,8,671,7/31/2019,8,55,0,616,685.219076,323,0.904564597,0.715819622
10708,7/31/2019,9,558,7/31/2019,9,37,0,521,436.0824373,303,0.837744233,0.644983306
10709,7/31/2019,10,443,7/31/2019,10,37,0,406,459.9909707,291,0.889834417,0.609565147
10710,7/31/2019,11,581,7/31/2019,11,45,0,536,537.2908778,340,0.920915967,0.648711533
10711,7/31/2019,12,790,7/31/2019,12,49,0,741,517.5341772,326,0.884484936,0.589681269
10712,7/31/2019,13,698,7/31/2019,13,51,0,647,520.7063037,347,0.895880177,0.591234697
10713,7/31/2019,14,646,7/31/2019,14,44,0,602,580.0340557,346.5,0.920403685,0.609565147
10714,7/31/2019,15,616,7/31/2019,15,41,0,575,622.2613636,362,0.99488691,0.689100661
10715,7/31/2019,16,808,7/31/2019,16,68,0,740,567.1856436,369.5,0.951595387,0.682265578
10716,7/31/2019,17,1101,7/31/2019,17,93,0,1008,554.2161671,380,1.671711454,0.699663971
10717,7/31/2019,18,929,7/31/2019,18,64,0,865,546.6081808,402,1.462472366,0.754966008
10718,7/31/2019,19,852,7/31/2019,19,59,0,793,547.8908451,385,1.481192869,0.720169221
10719,7/31/2019,20,834,7/31/2019,20,48,0,786,668.9964029,413.5,1.127273899,0.751859152
10720,7/31/2019,21,737,7/31/2019,21,29,0,708,591.1031208,385,1.588655616,0.649954275
10721,7/31/2019,22,605,7/31/2019,22,46,0,559,627.2033058,420,1.026099534,0.682265578
10722,7/31/2019,23,435,7/31/2019,23,15,0,420,638.383908,390,0.986668901,0.689722032
10723,8/1/2019,0,253,8/1/2019,0,9,0,244,646.7272727,435,0.960666891,0.619507086
10724,8/1/2019,1,166,8/1/2019,1,4,0,162,746.9036145,390,0.936260414,0.611118575
10725,8/1/2019,2,85,8/1/2019,2,4,0,81,596.3764706,571,1.116830664,0.769878917
10726,8/1/2019,3,50,8/1/2019,3,1,0,49,1184.76,759.5,1.841769092,1.184644193
10727,8/1/2019,4,40,8/1/2019,4,2,0,38,1080.975,619.5,1.712312616,1.059748582
10728,8/1/2019,5,38,8/1/2019,5,4,0,34,320.4736842,247,0.792738836,0.633177253
10729,8/1/2019,6,117,8/1/2019,6,14,0,103,547.2051282,287,0.862670349,0.509524384
10730,8/1/2019,7,340,8/1/2019,7,30,0,310,434.7970588,324.5,0.930340719,0.73508213
10731,8/1/2019,8,774,8/1/2019,8,80,0,694,515.0426357,337.5,0.938599662,0.708363168
10732,8/1/2019,9,581,8/1/2019,9,39,0,542,452.0395869,322,0.96345797,0.643119192
10733,8/1/2019,10,425,8/1/2019,10,36,0,389,472.2352941,340,1.542733105,0.639390965
10734,8/1/2019,11,628,8/1/2019,11,36,0,592,591.888535,350,0.912232288,0.65523593
10735,8/1/2019,12,794,8/1/2019,12,53,0,741,502.7380353,338,0.824088467,0.612672003
10736,8/1/2019,13,817,8/1/2019,13,65,0,752,543.4124847,348,0.845045818,0.628827654
10737,8/1/2019,14,699,8/1/2019,14,36,0,663,598.1373391,379,0.936713973,0.645604677
10738,8/1/2019,15,691,8/1/2019,15,34,0,657,638.8929088,365,0.953699582,0.622613942
10739,8/1/2019,16,848,8/1/2019,16,65,0,783,556.2806604,388,0.958787486,0.71954785
10740,8/1/2019,17,1046,8/1/2019,17,79,0,967,629.7676864,407,1.117483233,0.791937594
10741,8/1/2019,18,1021,8/1/2019,18,49,0,972,583.1057786,409,1.331888779,0.744402698
10742,8/1/2019,19,947,8/1/2019,19,29,0,918,632.656811,419,1.148229019,0.782306341
10743,8/1/2019,20,1011,8/1/2019,20,50,0,961,658.4451039,470,0.981343644,0.739431728
10744,8/1/2019,21,857,8/1/2019,21,44,0,813,690.3430572,424,1.006086979,0.671080896
10745,8/1/2019,22,699,8/1/2019,22,26,0,673,792.4821173,428,1.039196662,0.70960591
10746,8/1/2019,23,650,8/1/2019,23,43,0,607,685.8230769,439.5,1.164159018,0.760247663
10747,8/2/2019,0,369,8/2/2019,0,21,0,348,664.097561,379,0.864755058,0.565447792
10748,8/2/2019,1,269,8/2/2019,1,14,0,255,621.1933086,347,1.035890468,0.529408262
10749,8/2/2019,2,167,8/2/2019,2,13,0,154,701.2335329,463,1.021999351,0.71954785
10750,8/2/2019,3,48,8/2/2019,3,2,0,46,517.1458333,291,0.895085214,0.553020368
10751,8/2/2019,4,40,8/2/2019,4,1,0,39,599.15,398.5,1.164387492,0.671702267
10752,8/2/2019,5,46,8/2/2019,5,5,0,41,393.1956522,301.5,0.897786828,0.66300307
10753,8/2/2019,6,104,8/2/2019,6,7,0,97,336.7692308,268,0.775435409,0.599623208
10754,8/2/2019,7,294,8/2/2019,7,28,0,266,407.7959184,325,0.828761235,0.688789975
10755,8/2/2019,8,636,8/2/2019,8,59,0,577,443.7877358,332,0.928802417,0.692828888
10756,8/2/2019,9,603,8/2/2019,9,40,0,563,450.0016584,319,0.832960974,0.637526851
10757,8/2/2019,10,610,8/2/2019,10,40,0,570,544.704918,357.5,1.134055409,0.635973423
10758,8/2/2019,11,809,8/2/2019,11,50,0,759,655.894932,392,1.065026396,0.669838154
10759,8/2/2019,12,1028,8/2/2019,12,47,0,981,515.7976654,370.5,0.89537293,0.6213712
10760,8/2/2019,13,1108,8/2/2019,13,63,0,1045,627.534296,399,1.067522451,0.690343403
10761,8/2/2019,14,974,8/2/2019,14,49,0,925,662.1324435,405,1.036788469,0.679780093
10762,8/2/2019,15,996,8/2/2019,15,61,0,935,623.6546185,432,0.955156711,0.717994422
10763,8/2/2019,16,1158,8/2/2019,16,68,0,1090,601.6537133,420.5,1.036197111,0.760869034
10764,8/2/2019,17,1307,8/2/2019,17,79,0,1228,581.9625096,408,0.962517301,0.689722032
10765,8/2/2019,18,1362,8/2/2019,18,56,0,1306,661.5961821,430,1.10459087,0.729489789
10766,8/2/2019,19,1488,8/2/2019,19,62,0,1426,660.8474462,435,1.20111053,0.659896214
10767,8/2/2019,20,1553,8/2/2019,20,56,0,1497,662.1506761,457,1.094817644,0.66797404
10768,8/2/2019,21,1316,8/2/2019,21,37,0,1279,731.6322188,473.5,1.033815777,0.711159338
10769,8/2/2019,22,1181,8/2/2019,22,39,0,1142,742.7578323,476,1.11697024,0.742538584
10770,8/2/2019,23,1168,8/2/2019,23,45,0,1123,687.9263699,436,0.975414997,0.639390965
10771,8/3/2019,0,815,8/3/2019,0,24,0,791,859.1374233,436,0.873971935,0.553641739
10772,8/3/2019,1,601,8/3/2019,1,18,0,583,837.2845258,459,0.983557203,0.656167987
10773,8/3/2019,2,585,8/3/2019,2,24,0,561,869.7350427,533,1.043812269,0.679780093
10774,8/3/2019,3,140,8/3/2019,3,13,0,127,683.2714286,472,1.026167907,0.794733765
10775,8/3/2019,4,74,8/3/2019,4,6,0,68,801.5945946,495.5,1.584185874,1.142701637
10776,8/3/2019,5,36,8/3/2019,5,0,0,36,607.0833333,389.5,1.585014369,0.81275353
10777,8/3/2019,6,43,8/3/2019,6,3,0,40,621.4418605,371,1.176371286,0.962503989
10778,8/3/2019,7,97,8/3/2019,7,7,0,90,585.1237113,343,1.002527981,0.638148222
10779,8/3/2019,8,219,8/3/2019,8,17,0,202,558.3287671,364,0.896962095,0.687857918
